Threshold,Features,Linear_recall_score,Linear_f1_score,Knn_recall_score,Knn_f1_score,Logistic_recall_score,Logistic_f1_score
0.19999999999999996,7,0.9797126560709962,0.7334975148368535,0.9388014535938529,0.7421776765928323,0.9669823987674019,0.7465715350047084
0.19999999999999996,8,0.9794298175050834,0.7336118881364388,0.9521918014572567,0.7409705825154016,0.9665020167566954,0.7467061382239023
0.19999999999999996,9,0.9795719419036892,0.7338502189936934,0.9528108674895787,0.741323006399104,0.9666720923624061,0.7470578566082805
0.19999999999999996,10,0.9796008882472563,0.7336852825209347,0.9579344677344137,0.7371857801184022,0.966870181712233,0.7469984657082067
0.19999999999999996,11,0.9796004702843332,0.7336773902638352,0.9590101413314825,0.7367291521275154,0.967011376379475,0.7471484951889295
0.19999999999999996,12,0.9796005669579376,0.7337396263943643,0.9592639368802236,0.7373169456934684,0.9670400327022292,0.747252216350216
0.19999999999999996,13,0.9806190615877818,0.7342534755967725,0.9594053248946741,0.7393474039437549,0.9671823191795378,0.7482700394373207
0.19999999999999996,14,0.9807604467341454,0.7345385620234373,0.9594602947094328,0.739923672761492,0.9665311223108789,0.7488318502005616
0.19999999999999996,15,0.9809313582657024,0.7346196028161853,0.9605619008402625,0.7391115744695584,0.9669262092004661,0.7490641446274919
0.19999999999999996,16,0.9809875791011441,0.7347007224721027,0.9614708425350065,0.7386296120583736,0.9667860750747853,0.7490866158853743
0.19999999999999996,17,0.9807600941763207,0.7347641507679729,0.9620012072058118,0.7377629226060344,0.9665593322702909,0.7491986393159028
0.19999999999999996,18,0.9805905986122362,0.7347850629646596,0.9627366102536099,0.7361475923541455,0.9666717398045814,0.7489409528693408
0.19999999999999996,19,0.9813279549282797,0.7358290352815077,0.9645729143165881,0.73604043586883,0.9672081805720265,0.7503437976599153
0.19999999999999996,20,0.9812433023857984,0.7358513487896827,0.963981509470558,0.7350485562292476,0.9672931544038267,0.7504591368195545
0.19999999999999996,21,0.981214967352363,0.7358458462442524,0.9644905790725243,0.7350956194715649,0.967265171928216,0.7504701035560086
0.19999999999999996,22,0.981214967352363,0.7358458462442524,0.9644905790725243,0.7350956194715649,0.967265171928216,0.7504701035560086
0.20999999999999996,1,0.9677434015872945,0.6998186059073385,0.0,0.0,0.9677434015872945,0.6998186059073385
0.20999999999999996,2,0.988427308042283,0.6997080997985229,0.0,0.0,0.9296900371451122,0.7406985308537335
0.20999999999999996,3,0.969294933612273,0.7255382590758069,0.06800573046764337,0.12484327611245426,0.9585707260837881,0.7333916535733485
0.20999999999999996,4,0.9702894291804434,0.7291614408831139,0.1277067083352104,0.21841160879608681,0.9599109968605034,0.737022305301852
0.20999999999999996,5,0.9775622641405546,0.7354159606145254,0.5975602303572356,0.637816933852925,0.9633316175553329,0.7487330066482295
0.20999999999999996,6,0.9776195455175573,0.7356854352908707,0.7140234447452509,0.6986864885211505,0.9631624091439747,0.7487577092288559
0.20999999999999996,7,0.9774195597003228,0.7363590556759317,0.8997205244115386,0.7524772250913615,0.9636443663327695,0.7496679810952148
0.20999999999999996,8,0.9769967149508395,0.7360635772803427,0.9154396081321287,0.7533973718607548,0.9635600350796073,0.7498167204425831
0.20999999999999996,9,0.977082265956179,0.7365517261492948,0.9176147980454109,0.7538112697706093,0.9635019519133508,0.7502097764495602
0.20999999999999996,10,0.9775064896684552,0.7367299923199698,0.9225669038489759,0.7518582987854835,0.9637268352551173,0.7504433065036619
0.20999999999999996,11,0.9775346000861761,0.736712081623501,0.925316218221892,0.7525082745878038,0.9636706144196756,0.7504655690978724
0.20999999999999996,12,0.9775915601738597,0.7367312874318603,0.9256564945073364,0.753216847062632,0.9635860585507986,0.7505319497918038
0.20999999999999996,13,0.9782711887495584,0.7369524655936517,0.9255145293193467,0.7544564306432487,0.9637572601031686,0.7513768967558879
0.20999999999999996,14,0.9784395299665644,0.7375592473854047,0.9251798400263467,0.7550433201654926,0.9633616898455598,0.7521384132130335
0.20999999999999996,15,0.9785250184348921,0.7376705610706275,0.9283345643242692,0.7547937033245332,0.9634192612433754,0.7520754305152021
0.20999999999999996,16,0.9786091563408458,0.7376320680920246,0.9280537900406408,0.7532835433647702,0.9633625257714064,0.7520475595859075
0.20999999999999996,17,0.9784111636646232,0.7375143316591765,0.9265221115846964,0.7513764293678844,0.9629382366540314,0.7520068312986953
0.20999999999999996,18,0.97829872199374,0.7373509887424725,0.9281118818111578,0.7507525731201096,0.9630510650193319,0.7521285884952739
0.20999999999999996,19,0.978922158134416,0.7383006402141786,0.93005313261282,0.751037160806233,0.9632186299794162,0.7528503805896646
0.20999999999999996,20,0.9789505898414558,0.7383220430963027,0.9287276098762675,0.7502055235860965,0.9633031858482933,0.7528749086478513
0.20999999999999996,21,0.9790632561280534,0.7382733149339415,0.9280785340907304,0.7498518735225512,0.9634163013663201,0.7529797891947311
0.20999999999999996,22,0.9790632561280534,0.7382733149339415,0.9280785340907304,0.7498518735225512,0.9634163013663201,0.7529797891947311
0.21999999999999995,1,0.9677434015872945,0.6998186059073385,0.0,0.0,0.9677434015872945,0.6998186059073385
0.21999999999999995,2,0.988427308042283,0.6997080997985229,0.0,0.0,0.9296900371451122,0.7406985308537335
0.21999999999999995,3,0.9631534500477255,0.7304317904040234,0.06800573046764337,0.12484327611245426,0.9538204314235926,0.7355282984699206
0.21999999999999995,4,0.9674334193397044,0.7316425437183387,0.1277067083352104,0.21841160879608681,0.9548802463379115,0.7390731902511704
0.21999999999999995,5,0.975157496619746,0.7382340458132582,0.5975602303572356,0.637816933852925,0.9597102347863474,0.751587327923791
0.21999999999999995,6,0.9749034764552905,0.7383575880007686,0.7140234447452509,0.6986864885211505,0.9597661030639641,0.7519229723986213
0.21999999999999995,7,0.9748733074914592,0.7389688186707462,0.8997205244115386,0.7524772250913615,0.9597976509905884,0.7522214816935103
0.21999999999999995,8,0.9746752835467308,0.7388509760225901,0.9154396081321287,0.7533973718607548,0.9592862356897855,0.7523804772644008
0.21999999999999995,9,0.974733688002306,0.739203588254756,0.9176147980454109,0.7538112697706093,0.9596537267981796,0.7530865589621026
0.21999999999999995,10,0.9747345864651642,0.7392595026295888,0.9225669038489759,0.7518582987854835,0.9598244449825278,0.7531448833595222
0.21999999999999995,11,0.9747342651758454,0.7392829353995113,0.925316218221892,0.7525082745878038,0.9597676782420527,0.7531255215074811
0.21999999999999995,12,0.9747913532056393,0.7393260005978933,0.9256564945073364,0.753216847062632,0.9598239957510987,0.7531949575243231
0.21999999999999995,13,0.9758096857567806,0.7398049908970598,0.9255145293193467,0.7544564306432487,0.9603338046053072,0.7543401085658811
0.21999999999999995,14,0.9759791841889519,0.7402271872688176,0.9251798400263467,0.7550433201654926,0.9597387973035841,0.7549218187435863
0.21999999999999995,15,0.976262119428469,0.7405690237562473,0.9283345643242692,0.7547937033245332,0.9595695576237199,0.7548303425616965
0.21999999999999995,16,0.9764028961327874,0.7405648394746466,0.9280537900406408,0.7532835433647702,0.9599083270042611,0.7549205796303836
0.21999999999999995,17,0.9758657161131005,0.7404199104491037,0.9265221115846964,0.7513764293678844,0.9595133367882783,0.7548529874704236
0.21999999999999995,18,0.976090727396977,0.7405669488354115,0.9281118818111578,0.7507525731201096,0.9595134647303886,0.7549287229079881
0.21999999999999995,19,0.9764060094842851,0.7409713319555357,0.93005313261282,0.751037160806233,0.9596824769264511,0.7557010967452552
0.21999999999999995,20,0.9764624549354411,0.7410539890333969,0.9287276098762675,0.7502055235860965,0.9596827982157702,0.7557181215298399
0.21999999999999995,21,0.9764335739969724,0.7409369602591213,0.9280785340907304,0.7498518735225512,0.9596255509753601,0.7556985634104874
0.21999999999999995,22,0.9764335739969724,0.7409369602591213,0.9280785340907304,0.7498518735225512,0.9596255509753601,0.7556985634104874
0.22999999999999995,1,0.9677434015872945,0.6998186059073385,0.0,0.0,0.9677434015872945,0.6998186059073385
0.22999999999999995,2,0.9296900371451122,0.7406985308537335,0.0,0.0,0.9296900371451122,0.7406985308537335
0.22999999999999995,3,0.9587115027881067,0.7330236412722213,0.06800573046764337,0.12484327611245426,0.9488938628551103,0.7375792447868382
0.22999999999999995,4,0.964658979958455,0.7337361152653635,0.1277067083352104,0.21841160879608681,0.9491068993284827,0.7414977575526436
0.22999999999999995,5,0.9719897672746257,0.740625999865248,0.5975602303572356,0.637816933852925,0.9557211704298458,0.7538584114305619
0.22999999999999995,6,0.9721588136072811,0.7410746437131145,0.7140234447452509,0.6986864885211505,0.9557201440248774,0.7539673791392302
0.22999999999999995,7,0.9723570963043168,0.7418736652350267,0.8997205244115386,0.7524772250913615,0.956147387283134,0.7547749573704561
0.22999999999999995,8,0.9718768422357207,0.7414511255049261,0.9154396081321287,0.7533973718607548,0.9560349456122507,0.755166567696891
0.22999999999999995,9,0.9717362588786109,0.7418398338696678,0.9176147980454109,0.7538112697706093,0.9557778092282107,0.7555809340554732
0.22999999999999995,10,0.9718208460159937,0.7417204311941362,0.9225669038489759,0.7518582987854835,0.9557764928024293,0.7557661279261291
0.22999999999999995,11,0.9718780307193918,0.7417477371548081,0.925316218221892,0.7525082745878038,0.9554648045665536,0.7556381829791384
0.22999999999999995,12,0.9718783520087108,0.7418118579650274,0.9256564945073364,0.753216847062632,0.9555506455927062,0.7557649685589989
0.22999999999999995,13,0.9728685428736256,0.7422794567135197,0.9255145293193467,0.7544564306432487,0.9565714205162884,0.7570459629720956
0.22999999999999995,14,0.973149612914241,0.7428392657076502,0.9251798400263467,0.7550433201654926,0.9560622855092236,0.7578138538371594
0.22999999999999995,15,0.9730927182316557,0.7430689263747526,0.9283345643242692,0.7547937033245332,0.9560043302850773,0.7578447213129943
0.22999999999999995,16,0.9730362727804995,0.7429776359555165,0.9280537900406408,0.7532835433647702,0.9560324719713039,0.7578245653565601
0.22999999999999995,17,0.973120604033662,0.7430104906206627,0.9265221115846964,0.7513764293678844,0.9556367425030791,0.7575021381539896
0.22999999999999995,18,0.9731774674477413,0.7429814353944577,0.9281118818111578,0.7507525731201096,0.9556928666649163,0.7575384411266523
0.22999999999999995,19,0.9738884164662628,0.7435624989657469,0.93005313261282,0.751037160806233,0.9557520416412396,0.7582987977565984
0.22999999999999995,20,0.9738315530521834,0.7435110831323071,0.9287276098762675,0.7502055235860965,0.9558366941837209,0.758349144561918
0.22999999999999995,21,0.9736898778850067,0.7434753954832142,0.9280785340907304,0.7498518735225512,0.9557792223275964,0.7582446570455557
0.22999999999999995,22,0.9736898778850067,0.7434753954832142,0.9280785340907304,0.7498518735225512,0.9557792223275964,0.7582446570455557
0.23999999999999994,1,0.9677434015872945,0.6998186059073385,0.0,0.0,0.9677434015872945,0.6998186059073385
0.23999999999999994,2,0.9296900371451122,0.7406985308537335,0.0,0.0,0.9296900371451122,0.7406985308537335
0.23999999999999994,3,0.9571814422511041,0.7337044469903208,0.06800573046764337,0.12484327611245426,0.9463188349856431,0.7392359963739797
0.23999999999999994,4,0.9614937555227874,0.7354504052256131,0.1277067083352104,0.21841160879608681,0.9441004918211284,0.7435956158806339
0.23999999999999994,5,0.9696984365611628,0.7434394914440899,0.5975602303572356,0.637816933852925,0.951474841747194,0.7563758691285148
0.23999999999999994,6,0.9694153392429429,0.7436660587327749,0.7140234447452509,0.6986864885211505,0.9513629147128384,0.7564563685278106
0.23999999999999994,7,0.9691053882638588,0.7440011065397858,0.8997205244115386,0.7524772250913615,0.9519865783373157,0.757377820137085
0.23999999999999994,8,0.9687936033543788,0.7439075881834633,0.9154396081321287,0.7533973718607548,0.9516446898691032,0.7573792376902769
0.23999999999999994,9,0.9687641765108767,0.7444836841579692,0.9176147980454109,0.7538112697706093,0.9512785151864906,0.7578465708407064
0.23999999999999994,10,0.9689625246130108,0.7445231962063851,0.9225669038489759,0.7518582987854835,0.9511364533248964,0.7578105323025865
0.23999999999999994,11,0.9689906662992375,0.7445367087112932,0.925316218221892,0.7525082745878038,0.9509951619840503,0.7578001718611048
0.23999999999999994,12,0.9689053711781184,0.7445037865017187,0.9256564945073364,0.753216847062632,0.9510253934848931,0.7579006719187428
0.23999999999999994,13,0.9703230640535968,0.7452026915980451,0.9255145293193467,0.7544564306432487,0.9521275767892621,0.7591048773000756
0.23999999999999994,14,0.9699816589534059,0.7453057266863365,0.9251798400263467,0.7550433201654926,0.9519297774602481,0.7603532628965338
0.23999999999999994,15,0.9702941489785354,0.7457723961169002,0.9283345643242692,0.7547937033245332,0.9519301300180727,0.76041329159621
0.23999999999999994,16,0.9702651400979564,0.7456127400570107,0.9280537900406408,0.7532835433647702,0.9519579816834863,0.7602122856908683
0.23999999999999994,17,0.970237896874588,0.745607476097728,0.9265221115846964,0.7513764293678844,0.9518169803634532,0.7601854153525558
0.23999999999999994,18,0.9701234649307797,0.7454554502066961,0.9281118818111578,0.7507525731201096,0.9520429867837924,0.7601685289038579
0.23999999999999994,19,0.9710566303029121,0.746269380201995,0.93005313261282,0.751037160806233,0.95127951319104,0.760435340823525
0.23999999999999994,20,0.9711128511383538,0.7463046234970508,0.9287276098762675,0.7502055235860965,0.951195278611482,0.7604021607840195
0.23999999999999994,21,0.9712254207513472,0.7463101912344031,0.9280785340907304,0.7498518735225512,0.9511667189623321,0.7603622151424502
0.23999999999999994,22,0.9712254207513472,0.7463101912344031,0.9280785340907304,0.7498518735225512,0.9511667189623321,0.7603622151424502
0.24999999999999992,1,0.9677434015872945,0.6998186059073385,0.0,0.0,0.9677434015872945,0.6998186059073385
0.24999999999999992,2,0.9296900371451122,0.7406985308537335,0.0,0.0,0.9296900371451122,0.7406985308537335
0.24999999999999992,3,0.9526004214073653,0.7356560888529046,0.06800573046764337,0.12484327611245426,0.9402393867327828,0.7418977214874903
0.24999999999999992,4,0.9580995051208002,0.737032375000117,0.1277067083352104,0.21841160879608681,0.9393778640833985,0.7453286918686745
0.24999999999999992,5,0.9663052438326499,0.7459505204513494,0.5975602303572356,0.637816933852925,0.9473440055499115,0.7582764069690723
0.24999999999999992,6,0.9659076178970175,0.7458641212629108,0.7140234447452509,0.6986864885211505,0.9472022649776363,0.7587039719628098
0.24999999999999992,7,0.9660769883870786,0.7467207705738125,0.8997205244115386,0.7524772250913615,0.9469494958338635,0.7591549994061095
0.24999999999999992,8,0.9659074899549074,0.7466063070502571,0.9154396081321287,0.7533973718607548,0.9465802362001723,0.7592900842729681
0.24999999999999992,9,0.9657086613528382,0.7470734663388763,0.9176147980454109,0.7538112697706093,0.9460440513169477,0.75953192665929
0.24999999999999992,10,0.9661885315951038,0.7472325600927213,0.9225669038489759,0.7518582987854835,0.9460741548756803,0.7597797731284555
0.24999999999999992,11,0.9661044249576558,0.7472080595856433,0.925316218221892,0.7525082745878038,0.9459613919154782,0.7597322456880521
0.24999999999999992,12,0.9659633269640183,0.7472132058275825,0.9256564945073364,0.753216847062632,0.9458776719724478,0.7597595661401804
0.24999999999999992,13,0.9670950337854939,0.7476469255663151,0.9255145293193467,0.7544564306432487,0.9473467009384859,0.7610874615601212
0.24999999999999992,14,0.967266232469777,0.7483684797656585,0.9251798400263467,0.7550433201654926,0.947460712051284,0.7622088192545592
0.24999999999999992,15,0.9673510129543685,0.7484338251207064,0.9283345643242692,0.7547937033245332,0.9473176550532273,0.7622157226038294
0.24999999999999992,16,0.9672665537590959,0.7483521702142849,0.9280537900406408,0.7532835433647702,0.9473183630369637,0.7621293373561131
0.24999999999999992,17,0.9671524118361008,0.7483051722569444,0.9265221115846964,0.7513764293678844,0.9469795936564225,0.7619865010355555
0.24999999999999992,18,0.9667568757150845,0.7478600269635387,0.9281118818111578,0.7507525731201096,0.9474032714636653,0.7622670127230835
0.24999999999999992,19,0.9680842891828707,0.7490755432907431,0.93005313261282,0.751037160806233,0.9474864171012435,0.7629513368914691
0.24999999999999992,20,0.96816958430399,0.7490595078069249,0.9287276098762675,0.7502055235860965,0.9474302929394063,0.7629146452857508
0.24999999999999992,21,0.9681126896214046,0.749097557859109,0.9280785340907304,0.7498518735225512,0.9472887457143396,0.762757228003672
0.24999999999999992,22,0.9681126896214046,0.749097557859109,0.9280785340907304,0.7498518735225512,0.9472887457143396,0.762757228003672
0.2599999999999999,1,0.9677434015872945,0.6998186059073385,0.0,0.0,0.9677434015872945,0.6998186059073385
0.2599999999999999,2,0.9296900371451122,0.7406985308537335,0.0,0.0,0.9296900371451122,0.7406985308537335
0.2599999999999999,3,0.9494031258042853,0.7373183687251615,0.06800573046764337,0.12484327611245426,0.9341893595872511,0.744106646167079
0.2599999999999999,4,0.9544553459104046,0.7389393628468645,0.1277067083352104,0.21841160879608681,0.9345056454152824,0.7470087272786664
0.2599999999999999,5,0.9630207339767981,0.7484753315192475,0.5975602303572356,0.637816933852925,0.9425606873266945,0.760120283703392
0.2599999999999999,6,0.9628239610527523,0.7486922828450414,0.7140234447452509,0.6986864885211505,0.9428172124006027,0.7603094804523595
0.2599999999999999,7,0.9631624432805673,0.7497148061771122,0.8997205244115386,0.7524772250913615,0.9421407341810811,0.7609172465716757
0.2599999999999999,8,0.9627956260193171,0.749181444427741,0.9154396081321287,0.7533973718607548,0.9419714603646243,0.7610065095991096
0.2599999999999999,9,0.9626825105012902,0.7500016815770558,0.9176147980454109,0.7538112697706093,0.9413498211496646,0.7615043664902245
0.2599999999999999,10,0.9629091282317613,0.7500208567804529,0.9225669038489759,0.7518582987854835,0.9416053482190234,0.7618158510950704
0.2599999999999999,11,0.9628811144876449,0.7499494236072485,0.925316218221892,0.7525082745878038,0.9417759071927557,0.7619797055277191
0.2599999999999999,12,0.9629947446421993,0.7500047474787426,0.9256564945073364,0.753216847062632,0.9417182732579285,0.7619683980272353
0.2599999999999999,13,0.9640978918145247,0.7505578471753817,0.9255145293193467,0.7544564306432487,0.942199232442174,0.7630917144835166
0.2599999999999999,14,0.9639265964566371,0.7508138004990496,0.9251798400263467,0.7550433201654926,0.9427088479491736,0.7640558755921983
0.2599999999999999,15,0.9639263718409227,0.7507638994813144,0.9283345643242692,0.7547937033245332,0.9427091351018998,0.7640643213082594
0.2599999999999999,16,0.9638706969105143,0.7506872236498955,0.9280537900406408,0.7532835433647702,0.9424551149374443,0.7638931862807609
0.2599999999999999,17,0.9639552527793914,0.7508773369798857,0.9265221115846964,0.7513764293678844,0.9425667860875796,0.7640716286068611
0.2599999999999999,18,0.9641271281789051,0.7509193867784877,0.9281118818111578,0.7507525731201096,0.9427353519203,0.7643663938622973
0.2599999999999999,19,0.9648037968775484,0.7516956168226369,0.93005313261282,0.751037160806233,0.9433841689535298,0.7650945923702013
0.2599999999999999,20,0.964860466944419,0.7517645241913131,0.9287276098762675,0.7502055235860965,0.9434403897889715,0.7651051923279107
0.2599999999999999,21,0.9648888019778544,0.7517866035943938,0.9280785340907304,0.7498518735225512,0.9433835917799905,0.7650504917655767
0.2599999999999999,22,0.9648888019778544,0.7517866035943938,0.9280785340907304,0.7498518735225512,0.9433835917799905,0.7650504917655767
0.2699999999999999,1,0.9677434015872945,0.6998186059073385,0.0,0.0,0.9677434015872945,0.6998186059073385
0.2699999999999999,2,0.9296900371451122,0.7406985308537335,0.0,0.0,0.9296900371451122,0.7406985308537335
0.2699999999999999,3,0.9453606980796194,0.7391974060563546,0.06800573046764337,0.12484327611245426,0.9267757507909082,0.7455019658558522
0.2699999999999999,4,0.9488835228916193,0.7414051818782945,0.1277067083352104,0.21841160879608681,0.9266922525955055,0.7494170952204661
0.2699999999999999,5,0.9598222897628131,0.7505032687472594,0.5975602303572356,0.637816933852925,0.9371026252726606,0.7620647765838031
0.2699999999999999,6,0.9590861873355393,0.7509500478160257,0.7140234447452509,0.6986864885211505,0.9371310569797003,0.7620089513196477
0.2699999999999999,7,0.9597139310475579,0.7520471177937506,0.8997205244115386,0.7524772250913615,0.936907683410924,0.7626680060515949
0.2699999999999999,8,0.9597414301551468,0.7521694351675513,0.9154396081321287,0.7533973718607548,0.9367668071649141,0.7626062101232871
0.2699999999999999,9,0.9594581423578049,0.7527654255008076,0.9176147980454109,0.7538112697706093,0.9367102991767463,0.7633952427975196
0.2699999999999999,10,0.9595995616407613,0.7528093724811279,0.9225669038489759,0.7518582987854835,0.936935788092471,0.7636053816916233
0.2699999999999999,11,0.9596562004391261,0.7528789186936597,0.925316218221892,0.7525082745878038,0.9369627100265207,0.7636190768149879
0.2699999999999999,12,0.9597137064318434,0.7530156785018018,0.9256564945073364,0.753216847062632,0.9369334111251287,0.7636746736164214
0.2699999999999999,13,0.9609865737839679,0.7532958401841922,0.9255145293193467,0.7544564306432487,0.938069070092035,0.7647051485487925
0.2699999999999999,14,0.9609009573735299,0.7537387127565642,0.9251798400263467,0.7550433201654926,0.9373620390823518,0.7657542681198679
0.2699999999999999,15,0.9606747263374763,0.7535941376012733,0.9283345643242692,0.7547937033245332,0.9373053348788885,0.7659994894471952
0.2699999999999999,16,0.9608152784260803,0.7535880707690694,0.9280537900406408,0.7532835433647702,0.937645451953717,0.7659505568284688
0.2699999999999999,17,0.9605605502778883,0.7534803483444251,0.9265221115846964,0.7513764293678844,0.9375877867503837,0.7661237269807842
0.2699999999999999,18,0.9609007014893095,0.7537052037668271,0.9281118818111578,0.7507525731201096,0.9377009364050033,0.766012294954062
0.2699999999999999,19,0.9610981169919929,0.754178521888964,0.93005313261282,0.751037160806233,0.9386875902193234,0.7668101287879221
0.2699999999999999,20,0.9611261307361095,0.7542089113013017,0.9287276098762675,0.7502055235860965,0.9386872689300046,0.7667922715326148
0.2699999999999999,21,0.9610701345163823,0.7542567989998297,0.9280785340907304,0.7498518735225512,0.9387150267899006,0.7667177007555678
0.2699999999999999,22,0.9610701345163823,0.7542567989998297,0.9280785340907304,0.7498518735225512,0.9387150267899006,0.7667177007555678
0.2799999999999999,1,0.9677434015872945,0.6998186059073385,0.0,0.0,0.9677434015872945,0.6998186059073385
0.2799999999999999,2,0.9296900371451122,0.7406985308537335,0.0,0.0,0.9296900371451122,0.7406985308537335
0.2799999999999999,3,0.9402741702168411,0.7409305383658752,0.06800573046764337,0.12484327611245426,0.9217258460787576,0.7464203782269596
0.2799999999999999,4,0.9435380929875904,0.7438470258561861,0.1277067083352104,0.21841160879608681,0.9189069446611172,0.7514000897057875
0.2799999999999999,5,0.9561157114143995,0.7533463487339915,0.5975602303572356,0.637816933852925,0.9324084235057967,0.7632517842575958
0.2799999999999999,6,0.9554102214462122,0.7536215403402666,0.7140234447452509,0.6986864885211505,0.9312502127131949,0.7632216413357372
0.2799999999999999,7,0.9560072218889473,0.754512609351233,0.8997205244115386,0.7524772250913615,0.9319288091477514,0.7642653609796385
0.2799999999999999,8,0.9561501822133995,0.7546333224100694,0.9154396081321287,0.7533973718607548,0.9314213118557868,0.7640439185068543
0.2799999999999999,9,0.9556388948547069,0.7551749722790931,0.9176147980454109,0.7538112697706093,0.931615898291612,0.7652879902591468
0.2799999999999999,10,0.9554401003892304,0.7553390951333246,0.9225669038489759,0.7518582987854835,0.9319563707923519,0.7655401514590299
0.2799999999999999,11,0.9553539380737591,0.7551702431330716,0.925316218221892,0.7525082745878038,0.9318159153773523,0.7654422914447943
0.2799999999999999,12,0.9553261489453572,0.7552494606088432,0.9256564945073364,0.753216847062632,0.931898674320513,0.7656177200205433
0.2799999999999999,13,0.9573660269408286,0.755897289117471,0.9255145293193467,0.7544564306432487,0.9333425470097119,0.7667233695235729
0.2799999999999999,14,0.9571390879210387,0.7562760483612393,0.9251798400263467,0.7550433201654926,0.9330317942413741,0.767431230011871
0.2799999999999999,15,0.9570817752755302,0.7561631942501575,0.9283345643242692,0.7547937033245332,0.933373358552181,0.7677384178091694
0.2799999999999999,16,0.9572518821497468,0.7561028253587656,0.9280537900406408,0.7532835433647702,0.9329769211002197,0.7677963045889576
0.2799999999999999,17,0.9571655293551534,0.7563224040909211,0.9265221115846964,0.7513764293678844,0.9332896357410636,0.7680169071161069
0.2799999999999999,18,0.9571937989834902,0.7563532885408781,0.9281118818111578,0.7507525731201096,0.9330612523533821,0.767767934338691
0.2799999999999999,19,0.9575891758938905,0.7567937234904384,0.93005313261282,0.751037160806233,0.9326306028547281,0.7680944258318058
0.2799999999999999,20,0.9574758670286548,0.7567464863158345,0.9287276098762675,0.7502055235860965,0.9325743820192866,0.7680748241254881
0.2799999999999999,21,0.9572784202574658,0.756699982484944,0.9280785340907304,0.7498518735225512,0.9326879155002364,0.7680877975721079
0.2799999999999999,22,0.9572784202574658,0.756699982484944,0.9280785340907304,0.7498518735225512,0.9326879155002364,0.7680877975721079
0.2899999999999999,1,0.9677434015872945,0.6998186059073385,0.0,0.0,0.9677434015872945,0.6998186059073385
0.2899999999999999,2,0.9296900371451122,0.7406985308537335,0.0,0.0,0.9296900371451122,0.7406985308537335
0.2899999999999999,3,0.9348712030515894,0.7424323630562047,0.06800573046764337,0.12484327611245426,0.9162531696628449,0.7474040619204549
0.2899999999999999,4,0.9367167220950372,0.745890835111032,0.1277067083352104,0.21841160879608681,0.9136516292179907,0.7526021731543522
0.2899999999999999,5,0.951985964159097,0.7554048686941696,0.5975602303572356,0.637816933852925,0.9260704541699297,0.7645982245099652
0.2899999999999999,6,0.951762687263925,0.7560923805547275,0.7140234447452509,0.6986864885211505,0.9258747076508523,0.7643557144610971
0.2899999999999999,7,0.9511957591114167,0.756373527753691,0.8997205244115386,0.7524772250913615,0.9263267233596175,0.7654710047383615
0.2899999999999999,8,0.9519306759231062,0.7568646112210443,0.9154396081321287,0.7533973718607548,0.9259873114004384,0.7653154485907011
0.2899999999999999,9,0.9511410480489652,0.7574964166393817,0.9176147980454109,0.7538112697706093,0.9260137186979605,0.7666465359059035
0.2899999999999999,10,0.9511385431395126,0.7572995587343443,0.9225669038489759,0.7518582987854835,0.925731008074158,0.7664483137013148
0.2899999999999999,11,0.9511394103338651,0.7574024070327662,0.925316218221892,0.7525082745878038,0.9260425996364292,0.7666701663106973
0.2899999999999999,12,0.9511969163265821,0.7574991815388845,0.9256564945073364,0.753216847062632,0.9261263537160525,0.7668385882530812
0.2899999999999999,13,0.9531223623782455,0.7583572009052325,0.9255145293193467,0.7544564306432487,0.9275134283962707,0.7682749072180076
0.2899999999999999,14,0.9529513541730842,0.7586740941519863,0.9251798400263467,0.7550433201654926,0.9280811612061194,0.7691587698097301
0.2899999999999999,15,0.9532058577055614,0.7589194115268808,0.9283345643242692,0.7547937033245332,0.9282507221753024,0.7692180173328639
0.2899999999999999,16,0.9534046521710379,0.7590600590186724,0.9280537900406408,0.7532835433647702,0.9280794922225133,0.7691755233312425
0.2899999999999999,17,0.9531781965192697,0.7589482497163355,0.9265221115846964,0.7513764293678844,0.9282499203860485,0.7693979025643952
0.2899999999999999,18,0.953319325781413,0.7589407873046766,0.9281118818111578,0.7507525731201096,0.9284194813552316,0.7695741916964645
0.2899999999999999,19,0.9541089223870481,0.75927213720735,0.93005313261282,0.751037160806233,0.9269768596867154,0.7692173888484711
0.2899999999999999,20,0.9540808119693273,0.7592497757935366,0.9287276098762675,0.7502055235860965,0.9270052913937551,0.7692408550468369
0.2899999999999999,21,0.9538265984576629,0.7591324546339443,0.9280785340907304,0.7498518735225512,0.9271471911766463,0.7693042020772692
0.2899999999999999,22,0.9538265984576629,0.7591324546339443,0.9280785340907304,0.7498518735225512,0.9271471911766463,0.7693042020772692
0.29999999999999993,1,0.9677434015872945,0.6998186059073385,0.0,0.0,0.9677434015872945,0.6998186059073385
0.29999999999999993,2,0.9296900371451122,0.7406985308537335,0.0,0.0,0.9296900371451122,0.7406985308537335
0.29999999999999993,3,0.9308207800986309,0.7437118129952623,0.06800573046764337,0.12484327611245426,0.9080784869053371,0.7485274445241847
0.29999999999999993,4,0.9297559591971319,0.7481955797424821,0.1277067083352104,0.21841160879608681,0.9099713614934949,0.7538227747727961
0.29999999999999993,5,0.9476030326651853,0.7574446990647852,0.5975602303572356,0.637816933852925,0.9201295961331676,0.7651815832952814
